"id";"cycles";"model";"country";"failure_cause";"failure_cause_group";"assembly_date";"failure_date";"year";"month"
"61a8f03a30deb7ad70c088119e7a7ce5";1269,032;"A";"BRA";41650912;573;"2010-01-19";"2010-12-21";"2010";"01"
"61a8f03a30deb7ad70c088119e7a7ce5";1269,032;"A";"BRA";164734226;352;"2010-01-19";"2010-12-21";"2010";"01"
"61a8f03a30deb7ad70c088119e7a7ce5";1269,032;"A";"BRA";164734230;352;"2010-01-19";"2010-12-21";"2010";"01"
"61a8f03a30deb7ad70c088119e7a7ce5";1269,032;"A";"BRA";41871042;263;"2010-01-19";"2010-12-21";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";164734230;352;"2010-01-19";"2010-12-17";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";41595672;364;"2010-01-19";"2010-12-17";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";41635484;215;"2010-01-19";"2010-12-17";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";40976614;818;"2010-01-19";"2010-12-17";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";42020038;311;"2010-01-19";"2010-12-17";"2010";"01"
"7d6b6b0e05dd59abb6ac93e94de7e9fe";1228,856;"A";"BRA";41650912;573;"2010-01-19";"2010-12-17";"2010";"01"
"0b9f2203f6c621fff5a93dd9bf21b244";1092,936;"A";"BRA";42020038;311;"2010-01-19";"2011-01-14";"2010";"01"
"0b9f2203f6c621fff5a93dd9bf21b244";1084,28;"A";"BRA";164734230;352;"2010-01-19";"2011-01-03";"2010";"01"
"594377550eaaa42f5f9954676c78c98a";1120;"A";"BRA";42020038;311;"2010-01-19";"2011-01-13";"2010";"01"
"c8a0a9f295b4d9a619aa1fd7550df614";730,168;"A";"BRA";40904304;563;"2010-01-19";"2010-12-13";"2010";"01"
"67a7a12bd248e112265e658d31fb9100";474,936;"B";"BRA";50758194;818;"2010-01-19";"2010-12-20";"2010";"01"
"67a7a12bd248e112265e658d31fb9100";515,296;"B";"BRA";42005732;432;"2010-01-19";"2011-01-14";"2010";"01"
"86bb9661a86d22f01c3f94e43dadf300";363,472;"B";"BRA";0;177;"2010-01-19";"2011-01-04";"2010";"01"
"a1a98279321ff56ab7620b2e38538b1d";898,856;"B";"BRA";42550048;363;"2010-01-20";"2011-01-07";"2010";"01"
"a9f6e45e7bfc3171df994f8e9b391261";921,168;"B";"BRA";41848400;321;"2010-01-20";"2011-01-12";"2010";"01"
"6f508a01158b4b13f983a5e5bc40eb32";1303,632;"A";"BRA";41825028;386;"2010-01-20";"2011-01-10";"2010";"01"
"abe689bb97e6a8a82b5d5f5850ea4e1a";880,064;"A";"BRA";41921818;818;"2010-01-20";"2010-12-31";"2010";"01"
"ccca127026620812a8fa9f2ee58a04c1";543,488;"A";"BRA";42753952;818;"2010-01-20";"2011-01-05";"2010";"01"
"ccca127026620812a8fa9f2ee58a04c1";543,488;"A";"BRA";164734230;352;"2010-01-20";"2011-01-05";"2010";"01"
"ccca127026620812a8fa9f2ee58a04c1";543,488;"A";"BRA";164734226;352;"2010-01-20";"2011-01-05";"2010";"01"
"03c3eec5b379cb9cf8794f366136d1c1";1009,144;"A";"BRA";42753952;818;"2010-01-20";"2011-01-14";"2010";"01"
"bf8c3bb5ccbc0f079adfe53d6d94d6f0";957,648;"A";"BRA";42020038;311;"2010-01-20";"2010-12-23";"2010";"01"
"5eb66e7f3432482a8073a98eb8fba911";1040,448;"A";"BRA";42020038;311;"2010-01-20";"2011-01-11";"2010";"01"
"7f904be3a20c263dac581832f14568f6";231;"A";"BRA";0;177;"2010-01-20";"2011-01-03";"2010";"01"
"9313ed265c360de6e8f77cc688ed0d0a";1353,904;"A";"BRA";42493304;362;"2010-01-20";"2011-01-12";"2010";"01"
"0876d75e67e1f10378d24303e7f3f189";1182,496;"A";"BRA";41537038;214;"2010-01-20";"2010-11-30";"2010";"01"
"0876d75e67e1f10378d24303e7f3f189";1277,928;"A";"BRA";42020038;311;"2010-01-20";"2011-01-06";"2010";"01"
"3dd71d0af11248cd8e47943edba9814e";982,176;"A";"BRA";41778268;818;"2010-01-20";"2011-01-12";"2010";"01"
"dd991b5b954e8bd574dd0e770ea07988";1411,808;"B";"BRA";16343474;431;"2010-01-20";"2011-01-12";"2010";"01"
"7c3b4fa2b59cf1deeaa2c3d1c7babdaf";274,376;"B";"BRA";0;177;"2010-01-20";"2011-01-05";"2010";"01"
"4b11710fec9372c25e9d352d62a6ab30";366,392;"B";"BRA";0;177;"2010-01-20";"2010-12-21";"2010";"01"
"691ca532921839f4b2359d365ebf7539";438,44;"A";"PER";41443684;512;"2010-01-20";"2011-01-06";"2010";"01"
"20a84ef68f028fe7a1d511ded1dfa082";280,568;"A";"PER";40751106;571;"2010-01-20";"2011-01-04";"2010";"01"
"3c90a0e84a471d8d986674dddacff612";402,336;"B";"BRA";0;177;"2010-01-21";"2010-12-23";"2010";"01"
"3c90a0e84a471d8d986674dddacff612";443,448;"B";"BRA";42481384;381;"2010-01-21";"2011-01-03";"2010";"01"
"4e597a5573ddee2b3c1f06b0d0ceb97a";567,416;"B";"BRA";41703942;721;"2010-01-21";"2011-01-10";"2010";"01"
"9371690aa6a8f76ba69e20f862da1ad0";559,392;"B";"BRA";41114296;874;"2010-01-21";"2010-12-21";"2010";"01"
"cc6b99be043a7634f8a53defc1316705";1575,832;"A";"BRA";41715314;255;"2010-01-21";"2011-01-06";"2010";"01"
"3da736998fb07bbe7b98a8d873f9bb55";1340;"A";"BRA";42020038;311;"2010-01-21";"2011-01-18";"2010";"01"
"cdef73a465894d7b4a0a7e55005bb2e7";958,608;"A";"BRA";1988198;563;"2010-01-21";"2011-01-14";"2010";"01"
"43ff9c31f3d2db6a7e90d2d75e694fb5";1300,368;"A";"BRA";42020038;311;"2010-01-21";"2011-01-05";"2010";"01"
"43ff9c31f3d2db6a7e90d2d75e694fb5";1259,912;"A";"BRA";42194898;353;"2010-01-21";"2010-12-28";"2010";"01"
"93e57329aed1c0589f997e0deb6656ea";689,864;"A";"BRA";40904304;563;"2010-01-21";"2011-01-10";"2010";"01"
"93e57329aed1c0589f997e0deb6656ea";689,864;"A";"BRA";42709202;364;"2010-01-21";"2011-01-10";"2010";"01"
"afcff67acbb7ad78f2c471cbd733784d";409,848;"B";"BRA";0;177;"2010-01-22";"2011-01-07";"2010";"01"
"d4b732a311a6d2a177c0c0fcf713f3af";737,96;"B";"BRA";41530588;512;"2010-01-22";"2010-12-23";"2010";"01"
"d4b732a311a6d2a177c0c0fcf713f3af";737,96;"B";"BRA";41530588;512;"2010-01-22";"2010-12-23";"2010";"01"
"2894c20253c377f30b5903aa78d42ba7";977,704;"A";"BRA";16345256;431;"2010-01-22";"2011-01-10";"2010";"01"
"2ae2316d9811c47ed235f177df960e24";986,344;"A";"BRA";42194896;353;"2010-01-22";"2011-01-04";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1151,96;"A";"BRA";42020038;311;"2010-01-22";"2011-01-04";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1151,96;"A";"BRA";42194896;353;"2010-01-22";"2011-01-04";"2010";"01"
"4a9ddbdc3451861519ea882646674023";1151,96;"A";"BRA";42378318;363;"2010-01-22";"2011-01-04";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";945,48;"A";"BRA";41871042;263;"2010-01-22";"2011-01-19";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";945,48;"A";"BRA";41635484;215;"2010-01-22";"2011-01-19";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";945,48;"A";"BRA";41114296;874;"2010-01-22";"2011-01-19";"2010";"01"
"0df2ed827799ae215cd6546b190e3133";987,84;"A";"BRA";164131630;999;"2010-01-22";"2010-12-28";"2010";"01"
"0df2ed827799ae215cd6546b190e3133";1068,264;"A";"BRA";41603930;376;"2010-01-22";"2011-01-14";"2010";"01"
"17a70ac8d734ac97428a4aa84b24cf11";350,44;"B";"BRA";0;177;"2010-01-22";"2011-01-05";"2010";"01"
"2d59edf603caca70f23ccb3812372378";367,72;"B";"BRA";41741736;237;"2010-01-25";"2010-12-09";"2010";"01"
"2d59edf603caca70f23ccb3812372378";414,16;"B";"BRA";41126974;252;"2010-01-25";"2011-01-14";"2010";"01"
"9327e11ce278ae7eb103914796e3ff12";188,768;"B";"BRA";41933480;818;"2010-01-25";"2010-12-22";"2010";"01"
"9327e11ce278ae7eb103914796e3ff12";188,768;"B";"BRA";42481384;381;"2010-01-25";"2010-12-28";"2010";"01"
"64f232c7dc995f54bdfdb8424542694f";392,888;"B";"BRA";50758194;818;"2010-01-25";"2011-01-11";"2010";"01"
"f0ea2afda3712165335eadd3b47cc752";706,16;"B";"BRA";42550048;363;"2010-01-25";"2010-12-22";"2010";"01"
"381ff9f6f21b50414acb9a19479fdd50";313,12;"B";"BRA";1892346;194;"2010-01-25";"2010-11-04";"2010";"01"
"381ff9f6f21b50414acb9a19479fdd50";395,808;"B";"BRA";0;177;"2010-01-25";"2010-12-11";"2010";"01"
"73480cb20e5cab43ba2262b0f6b29ae6";964,08;"A";"BRA";164734226;352;"2010-01-25";"2010-10-19";"2010";"01"
"bdeed794c67c0cd776de0844b61c4157";322,32;"A";"BRA";42628278;432;"2010-01-25";"2010-12-27";"2010";"01"
"ca5418aac917dd39ddb4ae36b7e740c7";1219,408;"A";"BRA";42194896;353;"2010-01-25";"2011-01-25";"2010";"01"
"7ada45f9f36defde8d1dbc4191c5043a";18,736;"B";"BRA";42924686;237;"2010-01-26";"2011-01-21";"2010";"01"
"2dc86bc08fa2f62738659d44018ae5c8";905,288;"B";"BRA";41021578;561;"2010-01-26";"2010-12-23";"2010";"01"
"032e281b0ade794420e05d8fdfcd019b";492,64;"B";"BRA";0;177;"2010-01-26";"2011-01-04";"2010";"01"
"01a450fb0a59a399659a261edd9bc90c";315,104;"B";"BRA";0;177;"2010-01-26";"2010-12-20";"2010";"01"
"b679c0da161d607a0d633961ebbe19ad";919,672;"B";"BRA";41933480;818;"2010-01-26";"2011-01-17";"2010";"01"
"1b427f9b6b7d91ebc349af90037f2f77";1184,8;"A";"BRA";41778268;818;"2010-01-26";"2010-12-29";"2010";"01"
"1b427f9b6b7d91ebc349af90037f2f77";1184,8;"A";"BRA";41778268;818;"2010-01-26";"2010-12-29";"2010";"01"
"f6a9c2dae62cd86d48fe8b49fd5c5359";1918,6;"A";"BRA";42753952;818;"2010-01-26";"2011-01-14";"2010";"01"
"f6a9c2dae62cd86d48fe8b49fd5c5359";1918,6;"A";"BRA";164734226;352;"2010-01-26";"2011-01-14";"2010";"01"
"4f899a2aa68932ee44f842aef5aa0c18";1539,12;"A";"BRA";42194896;353;"2010-01-26";"2010-12-30";"2010";"01"
"3c49dab0b5a4a55560d1e7884bb2f3b7";769,88;"A";"BRA";41421038;431;"2010-01-26";"2010-11-22";"2010";"01"
"5026f278a727409f11ffe8c55dfcf09e";1684,816;"A";"BRA";42157086;352;"2010-01-26";"2011-01-05";"2010";"01"
"5026f278a727409f11ffe8c55dfcf09e";1684,816;"A";"BRA";42157090;352;"2010-01-26";"2011-01-05";"2010";"01"
"5026f278a727409f11ffe8c55dfcf09e";1698,04;"A";"BRA";41825028;386;"2010-01-26";"2011-01-10";"2010";"01"
"84a29f95f86c5734181fd590ea98e9a2";966,144;"A";"BRA";164734226;352;"2010-01-26";"2011-01-08";"2010";"01"
"84a29f95f86c5734181fd590ea98e9a2";966,144;"A";"BRA";164734226;352;"2010-01-26";"2011-01-08";"2010";"01"
"84a29f95f86c5734181fd590ea98e9a2";966,144;"A";"BRA";42020038;311;"2010-01-26";"2011-01-08";"2010";"01"
"e7e9a455bc05a5e71900f61bf1ede4a7";889,672;"A";"BRA";6385230;465;"2010-01-26";"2010-12-15";"2010";"01"
"e7e9a455bc05a5e71900f61bf1ede4a7";889,672;"A";"BRA";41921818;818;"2010-01-26";"2010-12-15";"2010";"01"
"74f5e42575afb9b375981e9fe85d663d";253,984;"B";"BRA";0;177;"2010-01-27";"2011-01-03";"2010";"01"
"e4ae395014bd37363220b915ec761fdb";640;"B";"BRA";42071572;641;"2010-01-27";"2010-12-10";"2010";"01"
"e4ae395014bd37363220b915ec761fdb";640;"B";"BRA";42071572;641;"2010-01-27";"2010-12-10";"2010";"01"
"c031100e2c795bc14020c000acbf245c";1159,368;"B";"BRA";42550048;363;"2010-01-27";"2010-12-16";"2010";"01"
"d031bfde8d17f9583336cc114b044755";933,984;"B";"BRA";42550048;363;"2010-01-27";"2011-01-20";"2010";"01"
"be2d86758d91064e03e82e1d39c64f4f";979,44;"B";"BRA";41013150;773;"2010-01-27";"2011-01-03";"2010";"01"
"3731c0fce94400a990492ad8d0f9bef9";513,688;"A";"BRA";164734226;352;"2010-01-27";"2011-01-11";"2010";"01"
"edbd42ca3657230bd63e4f74dd82b414";840,448;"A";"BRA";41174250;874;"2010-01-27";"2010-12-16";"2010";"01"
"53546aadaa5e4be702074f8e1b40d36c";325,24;"A";"BRA";0;177;"2010-01-27";"2010-12-24";"2010";"01"
"fc9a00f89401f02d38bc04214326615d";572,528;"A";"BRA";41650912;573;"2010-01-27";"2010-12-21";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";42733744;381;"2010-01-27";"2010-12-27";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";41059276;827;"2010-01-27";"2010-12-27";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";41059280;827;"2010-01-27";"2010-12-27";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";41059280;827;"2010-01-27";"2010-12-27";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";164152316;352;"2010-01-27";"2010-12-27";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,432;"A";"BRA";42020038;311;"2010-01-27";"2011-01-05";"2010";"01"
"ef898f923cce1cfa0028e6337c579e53";972,424;"A";"BRA";41059276;827;"2010-01-27";"2010-12-27";"2010";"01"
"2bf7baf67534d6a5fc98f3dfddf3b443";487,848;"B";"BRA";42550048;363;"2010-01-27";"2010-12-09";"2010";"01"
"2bf7baf67534d6a5fc98f3dfddf3b443";525,064;"B";"BRA";6342980;383;"2010-01-27";"2010-12-30";"2010";"01"
"806e92475b0b7839aef9c2069806aed4";346,952;"B";"BRA";170219360;213;"2010-01-28";"2010-12-28";"2010";"01"
"3ebe2e2e04174ad6f9f3eebdb7056e3b";906,56;"B";"BRA";42550048;363;"2010-01-28";"2011-01-18";"2010";"01"
"96850312092ea8499f7b4390740c73cf";380,888;"B";"BRA";0;177;"2010-01-28";"2011-01-11";"2010";"01"
"a42841c53ec5182e15cddbe9082ed7c9";985,472;"A";"BRA";41114296;874;"2010-01-28";"2011-01-04";"2010";"01"
"a42841c53ec5182e15cddbe9082ed7c9";985,472;"A";"BRA";6185030;437;"2010-01-28";"2011-01-04";"2010";"01"
"beae0630c79b73615f393cdb1c7b9240";652,384;"A";"BRA";41488818;562;"2010-01-28";"2010-12-30";"2010";"01"
"58b864fa03570c8008d01c53bbb81f59";719,992;"A";"BRA";42194896;353;"2010-01-28";"2010-12-30";"2010";"01"
"98d0768e0d0fbdcffb03b4346029e32d";479,824;"A";"BRA";0;177;"2010-01-28";"2011-01-04";"2010";"01"
"ff77c0b4b612882069612b93f93073ca";901,48;"A";"BRA";40758696;824;"2010-01-28";"2010-12-23";"2010";"01"
"ff77c0b4b612882069612b93f93073ca";901,48;"A";"BRA";42020038;311;"2010-01-28";"2010-12-23";"2010";"01"
"ff77c0b4b612882069612b93f93073ca";971,6;"A";"BRA";16345256;431;"2010-01-28";"2011-01-15";"2010";"01"
"79b4318a4748e5f73967de1bdacf2cef";1349,92;"A";"BRA";42526448;373;"2010-01-28";"2010-12-23";"2010";"01"
"64c6164cc658f80b2c36000cc956f29c";1014,504;"A";"CHL";42663816;383;"2010-01-28";"2011-01-03";"2010";"01"
"64c6164cc658f80b2c36000cc956f29c";1014,504;"A";"CHL";41086142;251;"2010-01-28";"2011-01-03";"2010";"01"
"df3514be49dde2af687e6d4355056d35";990,576;"A";"CHL";41570896;431;"2010-01-28";"2010-12-20";"2010";"01"
"df3514be49dde2af687e6d4355056d35";990,576;"A";"CHL";41570896;431;"2010-01-28";"2010-12-20";"2010";"01"
"6c89df53b38cebb74dc20addba6d621a";963,296;"A";"BRA";42215026;221;"2010-01-28";"2010-12-29";"2010";"01"
"23f003ed2d906da4637dee8f43a0b03a";1010,784;"A";"BRA";41114296;874;"2010-01-28";"2011-01-20";"2010";"01"
"23f003ed2d906da4637dee8f43a0b03a";1010,784;"A";"BRA";6185030;437;"2010-01-28";"2011-01-20";"2010";"01"
"19a3a5997408d7dcb0d083de5d24bc8b";243,24;"A";"BRA";0;999;"2010-01-28";"2010-12-27";"2010";"01"
"ffd5bebf6b8a4a197018dab613d0d5f7";981,696;"A";"BRA";42690254;255;"2010-01-28";"2010-12-31";"2010";"01"
"e892cdc72f4ff00aa097df9aea4c791e";191,92;"B";"BRA";41173010;852;"2010-01-29";"2011-01-04";"2010";"01"
"2c688892fa3474d2d4d5e507857a2e2f";439,424;"B";"BRA";42057500;432;"2010-01-29";"2011-01-04";"2010";"01"
"5944dd360ecea440258ec8fc4bcb69dc";1051,24;"B";"BRA";41820956;874;"2010-01-29";"2011-01-04";"2010";"01"
"5944dd360ecea440258ec8fc4bcb69dc";1051,24;"B";"BRA";41114296;874;"2010-01-29";"2011-01-04";"2010";"01"
"5944dd360ecea440258ec8fc4bcb69dc";1051,24;"B";"BRA";41630000;217;"2010-01-29";"2011-01-04";"2010";"01"
"0f33a7fe7369f0258a23e2baaaa3e9eb";606,056;"B";"BRA";42550048;363;"2010-01-29";"2011-01-06";"2010";"01"
"38c99431d4e9e5362a56623a23caac31";17,88;"B";"BRA";1763030;371;"2010-01-29";"2010-12-18";"2010";"01"
"719824e0eae3728f7c4a4dcd786fe9c7";21,368;"B";"BRA";41013150;773;"2010-01-29";"2010-12-15";"2010";"01"
"e1afd5eb532deb27e37e1bb3e5ba03db";488,872;"A";"BRA";0;177;"2010-01-29";"2011-01-04";"2010";"01"
"1596f575c169a0714df750a4d65d5deb";498,816;"A";"BRA";0;177;"2010-01-29";"2010-12-21";"2010";"01"
"7fcad06dd7039bb7496d56f4d95d69a5";733,344;"A";"BRA";40887888;873;"2010-01-29";"2010-12-22";"2010";"01"
"060504b4077d98bcd339f6d7a0df1301";1435,984;"A";"BRA";170231758;465;"2010-01-29";"2010-12-21";"2010";"01"
"b496db32af082af43f2941e0f23aa451";960;"A";"BRA";42307936;263;"2010-01-29";"2011-01-12";"2010";"01"
"a1e84346f652b48efd7bcc7dfe245c06";912,736;"A";"BRA";42194896;353;"2010-01-29";"2011-01-21";"2010";"01"
"b3bbee20770301e45cbd3bfa4f972dbd";664,512;"A";"BRA";6186460;433;"2010-01-29";"2010-12-28";"2010";"01"
"fb050bd3fc5c4b8f6b3ae6cd0befd25e";718,12;"A";"BRA";42753952;818;"2010-01-29";"2011-01-14";"2010";"01"
"3f5cb943b45c02c48478eaa458ff6401";721,488;"A";"BRA";42753952;818;"2010-01-29";"2010-12-23";"2010";"01"
"89aaa72f405c30c275a9a63f7d86a6d6";995,768;"A";"BRA";41505600;852;"2010-01-29";"2010-12-27";"2010";"01"
"9228f096518cd5f6862c53c8f7c7cb9b";1067,432;"B";"BRA";50758194;818;"2010-01-30";"2011-01-19";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";452,288;"B";"BRA";42194896;353;"2010-01-30";"2011-01-15";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";452,288;"B";"BRA";41933480;818;"2010-01-30";"2011-01-15";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";441,528;"B";"BRA";41637542;352;"2010-01-30";"2011-01-08";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";441,528;"B";"BRA";41637526;352;"2010-01-30";"2011-01-08";"2010";"01"
"60aec011982c0bd1feab3ba4e2fbf527";441,528;"B";"BRA";41574400;356;"2010-01-30";"2011-01-08";"2010";"01"
"8953d4f0e4985abfdb4b2dbe26e799e5";844,096;"B";"BRA";170253172;432;"2010-01-30";"2011-01-20";"2010";"01"
"bb7c672aff9d317e2ee2ec88443409b8";706,768;"B";"BRA";170219360;213;"2010-01-30";"2010-12-27";"2010";"01"
"27096d71312af719a63861816f2d594a";1285,08;"A";"BRA";40857886;593;"2010-01-30";"2011-01-11";"2010";"01"
"ce3e0f324e3cfdb2684b62b38afa653a";970,8;"A";"BRA";42378318;363;"2010-01-30";"2010-12-20";"2010";"01"
"7cc9dc36fbe0a3da3391bde1fd69aebc";1114,12;"A";"BRA";42194896;353;"2010-01-30";"2011-01-10";"2010";"01"
"0a24c3edd76d52fce2df340b4490e9bb";2601,176;"A";"BRA";16343474;431;"2010-01-04";"2012-01-12";"2010";"01"
"4f11d37da97600cd79d0332d4fbd6ba5";1627,856;"A";"BRA";41521024;431;"2010-01-04";"2011-12-22";"2010";"01"
"3e7f1d7c9acc86e57b5d1d8b9f278857";1199,352;"A";"BRA";41086142;251;"2010-01-04";"2012-01-02";"2010";"01"
"320740d69fcfc47033bb43582dfc7a25";1586,008;"A";"BRA";42604182;432;"2010-01-05";"2011-12-20";"2010";"01"
"f122825a32a64d87033d09941cbe6cdc";3071,496;"B";"BRA";41485754;215;"2010-01-06";"2011-11-24";"2010";"01"
"f122825a32a64d87033d09941cbe6cdc";3071,496;"B";"BRA";41485754;215;"2010-01-06";"2011-12-16";"2010";"01"
"31f4698fff3d83ac2699962f54dffe96";1846,36;"A";"BRA";40978816;451;"2010-01-07";"2011-11-26";"2010";"01"
"734805cb08ab8ec6e26c04e7ae35e5d5";1876,296;"A";"BRA";42307936;263;"2010-01-07";"2011-12-26";"2010";"01"
"cba12309535996a786052cc4d8a8ca82";3118,208;"A";"BRA";42961992;431;"2010-01-11";"2012-01-12";"2010";"01"
"cba12309535996a786052cc4d8a8ca82";3118,208;"A";"BRA";42136568;432;"2010-01-11";"2012-01-13";"2010";"01"
"26914180862aaf3e65d05e6c554668f0";2426,04;"A";"BRA";42136568;432;"2010-01-11";"2011-12-09";"2010";"01"
"b925c1cb88519de06926d2ee61270b1a";2359,52;"A";"BRA";6185030;437;"2010-01-12";"2012-01-18";"2010";"01"
"06ef43deff5e317a5b1cf242773f0372";1726,096;"A";"BRA";6185030;437;"2010-01-12";"2011-12-27";"2010";"01"
"6688eee0b97c3bc85584d2bd48527c22";2236,024;"A";"BRA";6185030;437;"2010-01-12";"2011-12-27";"2010";"01"
"6061d51318bc17ba47e7cc8dbd7a7010";1624;"A";"BRA";6185030;437;"2010-01-13";"2011-12-26";"2010";"01"
"b1c00f93bb79e9ff1c6216f3b0aeba57";675,856;"A";"BRA";42651064;334;"2010-01-13";"2011-11-19";"2010";"01"
"05d15ae3ff6a6a1b3c51c90841cbdba0";215,976;"B";"BRA";0;177;"2010-01-14";"2011-12-20";"2010";"01"
"05d15ae3ff6a6a1b3c51c90841cbdba0";215,976;"B";"BRA";42210892;514;"2010-01-14";"2011-12-20";"2010";"01"
"c778224ba77f513f6344385185b6dbda";2888,4;"A";"BRA";42809908;362;"2010-01-15";"2012-01-03";"2010";"01"
"e5588a12ceb8c832a6264602f3ae5e38";1506,568;"A";"BRA";6185030;437;"2010-01-15";"2011-12-22";"2010";"01"
"2f1b8231361177c97b95e0dd84c39e82";899,728;"A";"PER";6385230;465;"2010-01-18";"2011-12-28";"2010";"01"
"dcba99a1a61afca8c781bf90591eb4cd";1403,088;"B";"BRA";16246546;563;"2010-01-18";"2012-01-04";"2010";"01"
"fcc3bccb341ed5face1a0faf018d1156";932,128;"B";"BRA";16246546;563;"2010-01-19";"2011-12-28";"2010";"01"
"04ff651b1c04b206d84d18286e94be7a";2685,008;"A";"BRA";40904304;563;"2010-01-19";"2012-01-04";"2010";"01"
"dd872b54d61b65156f71c45e44316a21";2477,704;"A";"BRA";42018122;431;"2010-01-19";"2011-12-20";"2010";"01"
"3230fa44b91997878d450b940b4ac848";1222,408;"B";"BRA";41481446;211;"2010-01-20";"2011-12-21";"2010";"01"
"3230fa44b91997878d450b940b4ac848";1222,408;"B";"BRA";41929376;211;"2010-01-20";"2011-12-19";"2010";"01"
"81a743602ee56e1c0a98015c049bfa7b";1414,336;"A";"BRA";41871042;263;"2010-01-20";"2011-12-14";"2010";"01"
"cc6b99be043a7634f8a53defc1316705";3104,6;"A";"BRA";42604182;432;"2010-01-21";"2011-12-17";"2010";"01"
"20ebb47b90184225f0c082a757bc5831";772,904;"A";"BRA";6185030;437;"2010-01-22";"2011-12-26";"2010";"01"
"0326c307dc2344994ca2c94f50f2ba38";2159,376;"A";"BRA";6185030;437;"2010-01-22";"2012-01-19";"2010";"01"
"05a7a739b72589aa521ed0b650c30247";1762,216;"A";"BRA";6185030;437;"2010-01-25";"2011-12-22";"2010";"01"
"53546aadaa5e4be702074f8e1b40d36c";717,304;"A";"BRA";6185030;437;"2010-01-27";"2012-01-04";"2010";"01"
"53546aadaa5e4be702074f8e1b40d36c";717,304;"A";"BRA";41871042;263;"2010-01-27";"2012-01-04";"2010";"01"
"0260f10f259c9db17a5a4ef696fb701b";876,224;"A";"BRA";42146050;432;"2010-01-27";"2011-12-06";"2010";"01"
"806e92475b0b7839aef9c2069806aed4";767,368;"B";"BRA";41122424;432;"2010-01-28";"2011-11-24";"2010";"01"
"5e6615435e2894476e905fd9c9ad28f4";2112,512;"B";"BRA";41929376;211;"2010-01-28";"2012-01-05";"2010";"01"
"d5c99f0dbddbd4373bcc22a4fdac91d8";2110,032;"A";"BRA";6185030;437;"2010-01-29";"2012-01-10";"2010";"01"
"cdeae9db6b7ba95d5f93dd4bd1cf66f0";2524,552;"A";"BRA";3048504;465;"2010-01-29";"2011-12-15";"2010";"01"
"6992d7fda0bf31a773b0ac0e8e9cae4f";2310,952;"B";"BRA";41487616;211;"2010-01-30";"2011-12-23";"2010";"01"
"b0fa00f30f42a84a044e08916045c5a4";3448,8;"A";"BRA";42018122;431;"2010-01-04";"2012-11-05";"2010";"01"
"bb3793827772d9680e3258f7336aa3c9";2760,104;"B";"BRA";41487616;211;"2010-01-04";"2012-12-24";"2010";"01"
"e9fd2d483f5b523b32d109f0fece7ded";1376,24;"A";"BRA";42136568;432;"2010-01-05";"2013-01-15";"2010";"01"
"f7a5e2afa1d72b7097531977064447fd";956,208;"A";"BRA";42521152;393;"2010-01-05";"2011-03-21";"2010";"01"
"df4bc7ab9a3c5f21322996f73a67e3f1";2754,064;"A";"BRA";42136568;432;"2010-01-07";"2012-12-18";"2010";"01"
"09b078ceb1477e092a66b377b5de2b04";3078,784;"A";"BRA";42136568;432;"2010-01-08";"2013-01-11";"2010";"01"
"d9bd60362ac04455dee66f02e2ebcf92";2769,176;"A";"BRA";42136568;432;"2010-01-08";"2013-01-09";"2010";"01"
"4882ddeab5e4773febb9b04617f51924";4580,024;"A";"BRA";42136570;432;"2010-01-11";"2012-12-17";"2010";"01"
"ab2c160c5112ecb8a8b574f9c3c81dc2";2482,32;"A";"BRA";6185030;437;"2010-01-12";"2013-01-21";"2010";"01"
"06ef43deff5e317a5b1cf242773f0372";2295,952;"A";"BRA";42136568;432;"2010-01-12";"2012-12-03";"2010";"01"
"659818ef5c4573ca74a3b74ec28b0aee";4098,864;"A";"BRA";41521024;431;"2010-01-12";"2013-01-18";"2010";"01"
